,1200,1200,1200,1200,1200,default,impl3-1,impl3-p-a1-log,impl3-p-a2-log,impl1-p
001/i300_1.plc, 4.64685845375061, 4.597445726394653, 4.003558397293091, 3.9838571548461914, 4.826599836349487
001/i300_2.plc, 4.5973780155181885, 4.607363939285278, 4.498328924179077, 4.442333936691284, 4.699938535690308
001/i300_3.plc, 4.979635953903198, 4.839684009552002, 4.7302563190460205, 4.637006998062134, 5.084566593170166
001/i300_4.plc, 8.114687442779541, 7.59766411781311, 7.687612533569336, 7.468523740768433, 8.093223333358765
001/i300_5.plc, 5.6048619747161865, 4.481623649597168, 4.6265177726745605, 4.370352268218994, 5.652820348739624
001/i300_6.plc, 5.062835693359375, 4.904521942138672, 5.467033624649048, 4.831445932388306, 5.017260789871216
001/i300_7.plc, 5.328273773193359, 4.766272306442261, 5.167154788970947, 4.701027154922485, 5.28797173500061
001/i300_8.plc, 5.1709771156311035, 5.189882516860962, 5.438558578491211, 5.045183181762695, 5.110482931137085
001/i300_9.plc, 5.222028017044067, 4.482677221298218, 4.432595252990723, 4.2626633644104, 5.122420787811279
001/i300_10.plc, 4.587387323379517, 4.935909271240234, 4.967405557632446, 4.809339284896851, 4.619956731796265
001/i300_11.plc, 5.135996341705322, 4.631363868713379, 4.848436117172241, 4.578033685684204, 5.097303628921509
001/i300_12.plc, 5.213924884796143, 4.6127095222473145, 4.6171276569366455, 4.513339996337891, 5.258894920349121
001/i300_13.plc, 4.7937703132629395, 4.262167692184448, 4.4404802322387695, 4.2548322677612305, 4.708913326263428
001/i300_14.plc, 4.073821544647217, 4.070214748382568, 4.230268239974976, 4.050592660903931, 3.986450672149658
001/i300_15.plc, 4.639678239822388, 3.6984763145446777, 3.78342604637146, 3.669529914855957, 4.535784482955933
001/i300_16.plc, 4.197993040084839, 4.665837049484253, 4.796225070953369, 4.6270482540130615, 4.219370365142822
001/i300_17.plc, 5.0553083419799805, 4.424431085586548, 4.500895023345947, 4.401038885116577, 4.492784261703491
001/i300_18.plc, 5.980740785598755, 4.489063024520874, 4.571577072143555, 4.459157705307007, 5.098912954330444
001/i300_19.plc, 4.290728807449341, 3.8405323028564453, 3.954355001449585, 3.8207855224609375, 3.8750600814819336
001/i300_20.plc, 5.922814846038818, 4.530111789703369, 4.6678972244262695, 4.516812086105347, 5.292959928512573
001/Avg time, 5.130985045433045, 4.681397604942322, 4.771485471725464, 4.5721451997756954, 5.004083812236786
001/Med time, 5.059072017669678, 4.602404832839966, 4.621822714805603, 4.486248850822449, 5.050913691520691
001/Max time, 8.114687442779541, 7.59766411781311, 7.687612533569336, 7.468523740768433, 8.093223333358765
010/i300_1.plc, inf, 10.224640369415283, 7.929624080657959, 10.015801429748535, 68.27095365524292
010/i300_2.plc, 52.051785707473755, 8.330230474472046, 10.710994958877563, 12.15147066116333, 61.822622776031494
010/i300_3.plc, 4.974770545959473, 4.6898815631866455, 5.09362268447876, 6.644131660461426, 5.464783191680908
010/i300_4.plc, 19.064215660095215, 9.117167711257935, 10.5963773727417, 11.99936580657959, 18.868102550506592
010/i300_5.plc, 5.536062479019165, 4.368652820587158, 4.874601364135742, 6.363722324371338, 5.947482109069824
010/i300_6.plc, 13.649738073348999, 7.2783167362213135, 6.752857685089111, 8.667514562606812, 14.7697172164917
010/i300_7.plc, 17.43515658378601, 9.533405542373657, 8.194629192352295, 9.625888109207153, 20.77090287208557
010/i300_8.plc, 6.025403022766113, 5.006272792816162, 5.351470708847046, 7.453678846359253, 6.488898277282715
010/i300_9.plc, 16.471654415130615, 6.940127849578857, 7.0800371170043945, 9.137382507324219, 23.34208917617798
010/i300_10.plc, 12.41567087173462, 7.613105297088623, 6.053955078125, 7.709871292114258, 13.284570455551147
010/i300_11.plc, 15.062971353530884, 5.138345718383789, 5.77009916305542, 7.312194108963013, 23.870245695114136
010/i300_12.plc, 17.199785947799683, 9.350462198257446, 7.308991193771362, 8.702404260635376, 52.638482332229614
010/i300_13.plc, inf, 32.61775183677673, 19.975406169891357, 21.350677251815796, 417.076274394989
010/i300_14.plc, 11.208557367324829, 6.174127578735352, 6.0804126262664795, 7.533077239990234, 7.790430307388306
010/i300_15.plc, 11.785559177398682, 4.510712623596191, 5.015454053878784, 6.902652263641357, 11.343331336975098
010/i300_16.plc, inf, 15.533824682235718, 9.393190383911133, 11.08560037612915, 157.80288290977478
010/i300_17.plc, 5.202005863189697, 4.456212282180786, 4.703023910522461, 6.516972303390503, 5.5602123737335205
010/i300_18.plc, 116.93168759346008, 12.869483232498169, 14.29898977279663, 16.194047451019287, 206.97791934013367
010/i300_19.plc, 8.540174722671509, 4.210848331451416, 5.0436272621154785, 6.862696170806885, 8.247455596923828
010/i300_20.plc, 54.97385215759277, 11.372004508972168, 11.865113735198975, 13.57670259475708, 59.88936734199524
010/Avg time, 37.426452577114105, 8.966778707504272, 8.104623925685882, 9.79029256105423, 40.692128921809946
010/Med time, 15.76731288433075, 7.445711016654968, 6.916447401046753, 8.684959411621094, 18.868102550506592
010/Max time, inf, 32.61775183677673, 19.975406169891357, 21.350677251815796, 206.97791934013367
011/i300_1.plc, 58.17473483085632, 10.227520227432251, 5.842272520065308, 6.537599563598633, 64.5485327243805
011/i300_2.plc, 5.856589317321777, 4.440843820571899, 4.7724387645721436, 6.540799379348755, 5.988283395767212
011/i300_3.plc, 5.495900630950928, 4.648331880569458, 4.695816993713379, 5.265181064605713, 6.171432018280029
011/i300_4.plc, 8.28095030784607, 7.426984548568726, 7.7660322189331055, 9.21950387954712, 8.583029985427856
