001/i500_1.plc, 19.730720043182373, 12.656333446502686, 13.636813640594482
001/i500_2.plc, 20.25218892097473, 15.056260824203491, 16.134795427322388
001/i500_3.plc, 21.976050853729248, 16.521029233932495, 17.487496852874756
001/i500_4.plc, 20.494765996932983, 16.849960565567017, 17.445006608963013
001/i500_5.plc, 18.95206618309021, 13.67061996459961, 14.910953760147095
001/i500_6.plc, 21.340590000152588, 16.385439157485962, 17.56410026550293
001/i500_7.plc, 19.846217393875122, 13.908196687698364, 14.14332365989685
001/i500_8.plc, 21.06315779685974, 15.08839201927185, 15.288148164749146
001/i500_9.plc, 18.403498888015747, 14.607418775558472, 15.28529167175293
001/i500_10.plc, 19.658955574035645, 15.530058145523071, 16.08050560951233
001/i500_11.plc, 22.321733236312866, 12.681000471115112, 13.499385356903076
001/i500_12.plc, 18.198129653930664, 15.571439027786255, 16.217804193496704
001/i500_13.plc, 17.5084068775177, 12.796043872833252, 13.472164154052734
001/i500_14.plc, 17.62801957130432, 14.107747316360474, 15.002589702606201
001/i500_15.plc, 18.12379264831543, 12.789245128631592, 13.862831592559814
001/i500_16.plc, 19.414670944213867, 14.707516431808472, 15.620379447937012
001/i500_17.plc, 21.891557216644287, 17.873926639556885, 18.65776562690735
001/i500_18.plc, 17.58846354484558, 12.275219202041626, 13.390352487564087
001/i500_19.plc, 19.12298059463501, 15.23689579963684, 15.976415634155273
001/i500_20.plc, 18.363780975341797, 15.569831609725952, 15.924811840057373
001/Avg time, 19.593987345695496, 14.694128715991974, 15.480046784877777
001/Med time, 19.536813259124756, 14.881888628005981, 15.454263806343079
001/Max time, 22.321733236312866, 17.873926639556885, 18.65776562690735
010/i500_1.plc, 16.692728996276855, 37.60556077957153, 14.4188551902771
010/i500_2.plc, 16.919000387191772, 41.152090311050415, 16.751511335372925
010/i500_3.plc, 20.79673409461975, 36.51964282989502, 18.452288389205933
010/i500_4.plc, 18.781648635864258, 16.8322114944458, 18.53366446495056
010/i500_5.plc, 14.35852837562561, 39.051411151885986, 15.192379474639893
010/i500_6.plc, 18.755109071731567, 35.2580361366272, 17.714467763900757
010/i500_7.plc, 14.612246036529541, 35.98818302154541, 14.864853143692017
010/i500_8.plc, 16.789783239364624, 36.98276734352112, 15.813925981521606
010/i500_9.plc, 15.893332958221436, 38.21098875999451, 16.02888560295105
010/i500_10.plc, inf, 72.55342149734497, 26.620474576950073
010/i500_11.plc, 16.598756790161133, 37.21622586250305, 14.322663307189941
010/i500_12.plc, 943.0532333850861, 71.1117296218872, 37.13506460189819
010/i500_13.plc, 16.268699407577515, 38.406792640686035, 14.022783279418945
010/i500_14.plc, 621.3117389678955, 68.30298256874084, 22.05414652824402
010/i500_15.plc, 14.183257341384888, 36.0142879486084, 14.698323726654053
010/i500_16.plc, 104.50873231887817, 29.406352043151855, 23.124510765075684
010/i500_17.plc, 35.85080027580261, 20.33214783668518, 23.081928491592407
010/i500_18.plc, 16.035228967666626, 39.49828124046326, 14.472848415374756
010/i500_19.plc, 259.1435925960541, 22.029005765914917, 20.997365474700928
010/i500_20.plc, 137.09839725494385, 76.47957515716553, 30.3411865234375
010/Avg time, 175.8825774550438, 41.447584700584414, 19.43210635185242
010/Med time, 17.83705472946167, 37.41089332103729, 17.23298954963684
010/Max time, inf, 76.47957515716553, 37.13506460189819
011/i500_1.plc, 17.192026615142822, 12.869399070739746, 14.043034076690674
011/i500_2.plc, 18.432727813720703, 15.384472608566284, 16.52774143218994
011/i500_3.plc, 35.60660147666931, 26.022857666015625, 21.879355430603027
011/i500_4.plc, 46.06351065635681, 23.265608549118042, 23.253851890563965
011/i500_5.plc, 17.70864987373352, 17.414232969284058, 15.45859408378601
011/i500_6.plc, 39.84167122840881, 26.287285566329956, 21.76133394241333
011/i500_7.plc, 16.062021493911743, 28.22049593925476, 14.34744381904602
011/i500_8.plc, 19.39368438720703, 18.185227394104004, 15.35325813293457
011/i500_9.plc, 17.84935474395752, 18.44612169265747, 15.758894205093384
011/i500_10.plc, 177.29996585845947, 21.625503063201904, 21.327640295028687
011/i500_11.plc, 16.80646800994873, 12.971465826034546, 13.703235864639282
011/i500_12.plc, 18.45696496963501, 18.873631954193115, 15.653661966323853
011/i500_13.plc, 50.37135434150696, 21.730846881866455, 17.0247483253479
011/i500_14.plc, 15.571365356445312, 14.851819515228271, 15.251212358474731
011/i500_15.plc, 17.501256227493286, 13.10673713684082, 14.111016035079956
011/i500_16.plc, 19.954712867736816, 15.191987752914429, 16.113118171691895
011/i500_17.plc, 468.87219047546387, 31.77985405921936, 23.761058568954468
011/i500_18.plc, 17.400119304656982, 12.776760339736938, 13.801508903503418
011/i500_19.plc, 291.6390779018402, 22.52683687210083, 20.95199704170227
011/i500_20.plc, 275.7982749938965, 56.28060460090637, 17.74369192123413
011/Avg time, 79.89109992980957, 21.390587472915648, 17.391319823265075
011/Med time, 18.92532467842102, 18.659876823425293, 15.93600618839264
011/Max time, 468.87219047546387, 56.28060460090637, 23.761058568954468
012/i500_1.plc, 15.268324136734009, 13.205071210861206, 14.579714298248291
012/i500_2.plc, 52.274372577667236, 28.68185591697693, 17.48231339454651
012/i500_3.plc, 1039.3011696338654, 91.03822708129883, 28.133219718933105
012/i500_4.plc, 18.453760623931885, 20.84743094444275, 18.5769522190094
012/i500_5.plc, 44.47010159492493, 41.50799512863159, 18.686780214309692
012/i500_6.plc, 19.49229669570923, 17.13733434677124, 16.8151113986969
012/i500_7.plc, inf, 50.411869049072266, 24.535063982009888
012/i500_8.plc, 18.91987180709839, 18.904342651367188, 15.882762670516968
