001/i500_1.plc, 19.730720043182373, 12.656333446502686
001/i500_2.plc, 20.25218892097473, 15.056260824203491
001/i500_3.plc, 21.976050853729248, 16.521029233932495
001/i500_4.plc, 20.494765996932983, 16.849960565567017
001/i500_5.plc, 18.95206618309021, 13.67061996459961
001/i500_6.plc, 21.340590000152588, 16.385439157485962
001/i500_7.plc, 19.846217393875122, 13.908196687698364
001/i500_8.plc, 21.06315779685974, 15.08839201927185
001/i500_9.plc, 18.403498888015747, 14.607418775558472
001/i500_10.plc, 19.658955574035645, 15.530058145523071
001/i500_11.plc, 22.321733236312866, 12.681000471115112
001/i500_12.plc, 18.198129653930664, 15.571439027786255
001/i500_13.plc, 17.5084068775177, 12.796043872833252
001/i500_14.plc, 17.62801957130432, 14.107747316360474
001/i500_15.plc, 18.12379264831543, 12.789245128631592
001/i500_16.plc, 19.414670944213867, 14.707516431808472
001/i500_17.plc, 21.891557216644287, 17.873926639556885
001/i500_18.plc, 17.58846354484558, 12.275219202041626
001/i500_19.plc, 19.12298059463501, 15.23689579963684
001/i500_20.plc, 18.363780975341797, 15.569831609725952
001/Avg time, 19.593987345695496, 14.694128715991974
001/Med time, 19.536813259124756, 14.881888628005981
001/Max time, 22.321733236312866, 17.873926639556885
010/i500_1.plc, 16.692728996276855, 37.60556077957153
010/i500_2.plc, 16.919000387191772, 41.152090311050415
010/i500_3.plc, 20.79673409461975, 36.51964282989502
010/i500_4.plc, 18.781648635864258, 16.8322114944458
010/i500_5.plc, 14.35852837562561, 39.051411151885986
010/i500_6.plc, 18.755109071731567, 35.2580361366272
010/i500_7.plc, 14.612246036529541, 35.98818302154541
010/i500_8.plc, 16.789783239364624, 36.98276734352112
010/i500_9.plc, 15.893332958221436, 38.21098875999451
010/i500_10.plc, inf, 72.55342149734497
010/i500_11.plc, 16.598756790161133, 37.21622586250305
010/i500_12.plc, 943.0532333850861, 71.1117296218872
010/i500_13.plc, 16.268699407577515, 38.406792640686035
010/i500_14.plc, 621.3117389678955, 68.30298256874084
010/i500_15.plc, 14.183257341384888, 36.0142879486084
010/i500_16.plc, 104.50873231887817, 29.406352043151855
010/i500_17.plc, 35.85080027580261, 20.33214783668518
010/i500_18.plc, 16.035228967666626, 39.49828124046326
010/i500_19.plc, 259.1435925960541, 22.029005765914917
010/i500_20.plc, 137.09839725494385, 76.47957515716553
010/Avg time, 175.8825774550438, 41.447584700584414
010/Med time, 17.83705472946167, 37.41089332103729
010/Max time, inf, 76.47957515716553
011/i500_1.plc, 17.192026615142822, 12.869399070739746
011/i500_2.plc, 18.432727813720703, 15.384472608566284
011/i500_3.plc, 35.60660147666931, 26.022857666015625
011/i500_4.plc, 46.06351065635681, 23.265608549118042
011/i500_5.plc, 17.70864987373352, 17.414232969284058
011/i500_6.plc, 39.84167122840881, 26.287285566329956
011/i500_7.plc, 16.062021493911743, 28.22049593925476
011/i500_8.plc, 19.39368438720703, 18.185227394104004
011/i500_9.plc, 17.84935474395752, 18.44612169265747
011/i500_10.plc, 177.29996585845947, 21.625503063201904
011/i500_11.plc, 16.80646800994873, 12.971465826034546
011/i500_12.plc, 18.45696496963501, 18.873631954193115
011/i500_13.plc, 50.37135434150696, 21.730846881866455
011/i500_14.plc, 15.571365356445312, 14.851819515228271
011/i500_15.plc, 17.501256227493286, 13.10673713684082
011/i500_16.plc, 19.954712867736816, 15.191987752914429
011/i500_17.plc, 468.87219047546387, 31.77985405921936
011/i500_18.plc, 17.400119304656982, 12.776760339736938
011/i500_19.plc, 291.6390779018402, 22.52683687210083
011/i500_20.plc, 275.7982749938965, 56.28060460090637
011/Avg time, 79.89109992980957, 21.390587472915648
011/Med time, 18.92532467842102, 18.659876823425293
011/Max time, 468.87219047546387, 56.28060460090637
012/i500_1.plc, 15.268324136734009, 13.205071210861206
012/i500_2.plc, 52.274372577667236, 28.68185591697693
012/i500_3.plc, 1039.3011696338654, 91.03822708129883
012/i500_4.plc, 18.453760623931885, 20.84743094444275
012/i500_5.plc, 44.47010159492493, 41.50799512863159
012/i500_6.plc, 19.49229669570923, 17.13733434677124
012/i500_7.plc, inf, 50.411869049072266
012/i500_8.plc, 18.91987180709839, 18.904342651367188
012/i500_9.plc, 17.38606095314026, 15.04750657081604
012/i500_10.plc, 41.10486888885498, 21.783295392990112
012/i500_11.plc, 37.095609188079834, 32.482476234436035
012/i500_12.plc, 197.02106833457947, 34.08346509933472
012/i500_13.plc, 53.90525031089783, 21.582154750823975
012/i500_14.plc, 17.059841632843018, 14.607955694198608
012/i500_15.plc, 16.610358476638794, 13.063657999038696
012/i500_16.plc, inf, 287.8462917804718
012/i500_17.plc, 21.352391719818115, 18.227245569229126
012/i500_18.plc, 78.34741592407227, 26.061473846435547
012/i500_19.plc, 18.34952974319458, 15.275965690612793
012/i500_20.plc, 17.058018684387207, 15.023387432098389
012/Avg time, 206.17351554632188, 39.84095011949539
012/Med time, 29.224000453948975, 21.214792847633362
012/Max time, inf, 287.8462917804718
021/i500_1.plc, 16.82900071144104, 12.849147081375122
021/i500_2.plc, 18.44821834564209, 15.882209539413452
021/i500_3.plc, inf, 48.26737594604492
021/i500_4.plc, 20.69955325126648, 17.353047609329224
021/i500_5.plc, 16.403825044631958, 13.550814390182495
021/i500_6.plc, 61.660452127456665, 40.67087411880493
021/i500_7.plc, inf, 117.42373013496399
021/i500_8.plc, 41.73295044898987, 36.651432275772095
021/i500_9.plc, 41.521406412124634, 19.936034202575684
021/i500_10.plc, 43.683741092681885, 26.199435234069824
021/i500_11.plc, 19.628376483917236, 12.961373567581177
